year,month,day,t(day),p(day),t(night),p(night),wspeed,wdir
2004,7,10,25,744,19,743,1,С
2004,7,11,25,741,19,739,2,Ю
2004,7,12,19,741,18,740,2,З
2004,7,13,22,740,20,741,3,ЮЗ
2004,7,14,26,742,24,741,2,ЮВ
2004,7,15,26,739,21,740,5,ЮВ
2004,7,16,20,744,16,745,5,Ю
2004,7,17,19,747,16,747,2,З
2004,7,18,15,748,16,748,0,Ш
2004,7,19,19,750,14,750,3,СВ
2004,7,20,21,748,18,747,4,СЗ
2004,7,21,16,746,16,747,4,С
2004,7,22,22,747,20,747,3,СВ
2004,7,23,18,745,18,747,1,СВ
2004,7,24,25,754,19,746,1,С
2004,7,25,24,744,19,744,3,СВ
2004,7,26,26,744,19,744,1,ЮЗ
2004,7,27,24,746,19,747,1,ЮВ
2004,7,28,27,747,20,747,1,ЮЗ
2004,7,29,23,747,21,747,1,СЗ
2004,7,30,20,747,18,748,2,ЮВ
2004,7,31,26,749,19,749,1,СВ
2004,8,1,27,748,20,748,1,В
2004,8,2,25,748,20,748,3,В
2004,8,3,25,749,20,749,2,В
2004,8,4,22,751,18,752,3,СВ
2004,8,5,23,754,15,754,3,В
2004,8,6,25,754,16,754,2,В
2004,8,7,24,754,16,753,1,ЮВ
2004,8,8,26,750,18,750,1,ЮВ
2004,8,9,21,747,17,747,1,ЮВ
2004,8,10,22,744,17,743,2,З
2004,8,11,13,744,11,744,3,СВ
2004,8,12,21,738,16,738,3,З
2004,8,13,17,740,11,740,5,СЗ
2004,8,14,16,730,15,729,6,Ю
2004,8,15,14,737,10,741,3,СЗ
2004,8,16,20,744,16,745,4,З
2004,8,17,23,749,15,750,2,СЗ
2004,8,18,26,749,17,748,4,ЮЗ
2004,8,19,27,748,16,748,3,СЗ
2004,8,20,28,747,18,746,2,Ю
2004,8,21,29,744,24,744,5,Ю
2004,8,22,28,745,23,745,4,ЮЗ
2004,8,23,31,744,22,744,2,Ю
2004,8,24,18,747,16,747,3,СВ
2004,8,25,19,747,12,747,4,С
2004,8,26,19,749,12,749,1,З
2004,8,27,20,750,15,750,3,ЮВ
2004,8,28,23,750,17,750,3,Ю
2004,8,29,25,750,15,750,1,ЮВ
2004,8,30,26,750,18,750,1,В
2004,8,31,27,750,20,750,2,СВ
2004,9,1,26,749,21,749,3,ЮВ
2004,9,2,23,747,20,747,2,В
2004,9,3,18,746,14,747,2,ЮЗ
2004,9,4,16,749,9,751,3,СВ
2004,9,5,15,756,6,756,3,С
2004,9,6,18,753,12,752,3,З
2004,9,7,18,745,10,746,4,З
2004,9,8,14,744,6,744,2,СЗ
2004,9,9,12,747,8,747,3,С
2004,9,10,12,750,6,750,3,С
2004,9,11,15,746,11,744,4,ЮЗ
2004,9,12,19,744,12,744,4,З
2004,9,13,18,744,16,746,3,ЮЗ
2004,9,14,18,750,10,751,2,СЗ
2004,9,15,22,750,16,749,3,ЮЗ
2004,9,16,23,747,17,745,6,ЮЗ
2004,9,17,14,750,7,753,4,З
2004,9,18,16,756,8,755,2,СЗ
2004,9,19,18,753,8,753,3,З
2004,9,20,21,751,12,750,3,ЮЗ
2004,9,21,22,745,15,743,3,Ю
2004,9,22,14,738,13,734,2,Ю
2004,9,23,12,738,7,738,3,Ю
2004,9,24,13,741,7,741,3,Ю
2004,9,25,13,749,8,750,3,ЮЗ
2004,9,26,9,750,9,750,1,В
2004,9,27,10,748,9,748,1,В
2004,9,28,13,746,14,744,2,ЮВ
2004,9,29,14,747,10,748,2,З
2004,9,30,13,750,11,750,2,Ю
2004,10,1,12,747,10,747,2,В
2004,10,2,10,747,7,748,3,СВ
2004,10,3,7,750,4,752,3,СВ
2004,10,4,4,754,4,756,3,С
2004,10,5,5,757,4,757,2,СЗ
2004,10,6,11,756,6,755,2,ЮЗ
2004,10,7,16,751,10,750,6,ЮЗ
2004,10,8,15,747,11,747,4,ЮЗ
2004,10,9,10,741,7,742,2,З
2004,10,10,8,741,6,742,1,З
2004,10,11,3,746,1,749,3,СВ
2004,10,12,3,756,1,759,3,С
2004,10,13,4,759,3,759,3,З
2004,10,14,6,758,4,758,3,З
2004,10,15,8,757,0,757,2,СЗ
2004,10,16,8,757,1,756,1,ЮЗ
2004,10,17,6,753,5,750,4,ЮВ
2004,10,18,7,741,7,740,5,ЮВ
2004,10,19,10,742,8,741,4,Ю
2004,10,20,7,739,6,740,3,Ю
2004,10,21,8,744,7,747,2,С
2004,10,22,8,750,5,750,2,С
2004,10,23,5,744,5,741,2,СЗ
2004,10,24,10,732,7,735,3,З
2004,10,25,4,745,3,747,1,СЗ
2004,10,26,10,745,12,744,4,ЮЗ
2004,10,27,12,745,10,745,3,ЮЗ
2004,10,28,8,741,4,746,5,З
2004,10,29,7,750,5,748,2,ЮЗ
2004,10,30,3,748,3,750,3,СВ
2004,10,31,3,744,7,740,4,ЮВ
2004,11,1,4,745,4,747,3,СЗ
2004,11,2,5,747,2,750,3,СЗ
2004,11,3,3,753,2,751,3,СЗ
2004,11,4,6,753,2,753,2,СЗ
2004,11,5,6,747,6,746,2,ЮЗ
2004,11,6,9,744,6,746,2,Ю
2004,11,7,4,751,5,750,1,СВ
2004,11,8,3,752,3,753,0,Ш
2004,11,9,4,756,3,756,1,С
2004,11,10,3,759,2,759,0,Ш
2004,11,11,4,759,3,759,1,СВ
2004,11,12,3,753,1,751,3,ЮЗ
2004,11,13,6,747,6,747,4,ЮЗ
2004,11,14,8,742,2,744,4,Ю
2004,11,15,1,748,0,744,3,ЮЗ
2004,11,16,0,733,0,732,3,ЮЗ
2004,11,17,-1,736,-1,737,2,З
2004,11,18,-1,734,-2,721,4,Ю
2004,11,19,1,729,-1,735,5,ЮЗ
2004,11,20,3,726,5,720,3,ЮВ
2004,11,21,-5,732,-6,737,7,ЮЗ
2004,11,22,-5,749,-11,751,3,ЮЗ
2004,11,23,-4,752,-8,752,1,Ю
2004,11,24,-6,755,-9,754,2,СВ
2004,11,25,-9,750,-14,748,3,С
2004,11,26,-7,741,-6,740,2,ЮЗ
2004,11,27,-5,738,-8,738,3,З
2004,11,28,-7,743,-14,746,3,СЗ
2004,11,29,-11,751,-16,752,1,З
2004,11,30,-12,753,-19,754,0,Ш
2004,12,1,-9,751,-6,749,4,Ю
2004,12,2,-6,747,-6,745,4,Ю
2004,12,3,1,737,-2,739,3,ЮЗ
2004,12,4,-2,745,-7,747,2,З
2004,12,5,-1,744,0,744,3,З
2004,12,6,1,741,1,741,2,ЮЗ
2004,12,7,1,744,0,744,0,Ш
2004,12,8,1,741,1,740,3,ЮЗ
2004,12,9,1,741,0,744,2,З
2004,12,10,-3,747,-3,747,3,СЗ
2004,12,11,-4,750,-8,749,2,СЗ
2004,12,12,-1,740,0,738,3,Ю
2004,12,13,-4,744,-6,748,4,С
2004,12,14,-9,754,-11,756,3,С
2004,12,15,-12,755,-15,753,1,ЮЗ
2004,12,16,-5,744,-3,744,4,ЮЗ
2004,12,17,0,745,-2,744,2,Ю
2004,12,18,1,744,1,744,3,Ю
2004,12,19,1,741,0,741,5,Ю
2004,12,20,-1,744,-2,745,3,Ю
2004,12,21,-2,748,-2,749,1,С
2004,12,22,-6,750,-7,750,2,СЗ
2004,12,23,-9,747,-12,744,3,Ю
2004,12,24,-7,740,-8,739,5,Ю
2004,12,25,-1,739,0,742,3,Ю
2004,12,26,1,747,0,747,5,Ю
2004,12,27,0,748,0,748,0,Ш
2004,12,28,0,743,0,742,2,В
2004,12,29,-1,749,-4,751,1,С
2004,12,30,-9,756,-10,756,0,Ш
2004,12,31,-4,747,0,744,5,Ю
2005,1,1,0,749,-3,750,3,З
2005,1,2,-1,744,0,743,1,ЮВ
2005,1,3,0,739,0,739,4,Ю
2005,1,4,0,741,-1,741,3,Ю
2005,1,5,-1,742,-2,739,3,Ю
2005,1,6,0,736,-1,739,3,Ю
2005,1,7,0,744,0,744,2,ЮЗ
2005,1,8,4,736,3,737,3,ЮЗ
2005,1,9,4,732,3,732,5,ЮЗ
2005,1,10,1,735,0,741,5,З
2005,1,11,1,738,3,738,2,ЮЗ
2005,1,12,3,746,-1,748,3,СЗ
2005,1,13,3,747,2,747,3,ЮЗ
2005,1,14,2,747,1,747,2,Ю
2005,1,15,0,747,0,747,0,Ш
2005,1,16,-3,753,-8,755,2,З
2005,1,17,-2,752,-2,752,3,ЮЗ
2005,1,18,-2,750,-6,750,1,ЮЗ
2005,1,19,-3,752,-9,753,2,Ю
2005,1,20,-3,749,-4,747,4,Ю
2005,1,21,0,737,1,735,7,ЮВ
2005,1,22,1,735,0,736,7,ЮВ
2005,1,23,-2,741,-5,741,3,ЮВ
2005,1,24,-6,748,-7,751,2,ЮВ
2005,1,25,-10,757,-11,759,3,В
2005,1,26,-14,762,-17,762,2,ЮВ
2005,1,27,-12,756,-10,753,6,В
2005,1,28,-11,755,-11,756,6,ЮВ
2005,1,29,-12,758,-11,757,4,ЮВ
2005,1,30,-11,754,-11,754,3,ЮВ
2005,1,31,-9,747,-8,746,5,ЮВ
2005,2,1,-8,750,-9,751,6,ЮВ
2005,2,2,-10,756,-12,759,3,ЮВ
2005,2,3,-12,765,-12,765,2,В
2005,2,4,-10,766,-15,766,1,СЗ
2005,2,5,-11,767,-18,768,1,СЗ
2005,2,6,-10,767,-16,766,2,З
2005,2,7,-9,762,-8,763,1,СЗ
2005,2,8,-5,764,-6,763,2,СЗ
2005,2,9,-6,761,-6,761,1,З
2005,2,10,-7,761,-13,759,1,ЮЗ
2005,2,11,-9,754,-9,752,4,ЮЗ
2005,2,12,-11,751,-12,750,5,Ю
2005,2,13,-10,752,-12,751,4,ЮВ
2005,2,14,-4,748,-5,748,7,ЮВ
2005,2,15,-2,751,0,752,3,ЮВ
2005,2,16,1,754,-1,754,4,Ю
2005,2,17,-4,750,-6,748,3,ЮВ
2005,2,18,-3,741,-4,741,1,В
2005,2,19,-4,740,-5,738,3,С
2005,2,20,-3,739,-5,741,2,С
2005,2,21,-10,747,-11,749,2,С
2005,2,22,-8,756,-10,757,1,З
2005,2,23,-5,763,-11,763,1,В
2005,2,24,-10,761,-17,759,2,З
2005,2,25,-12,752,-16,749,2,Ю
2005,2,26,-9,743,-13,741,2,Ю
2005,2,27,-5,740,-7,739,2,ЮВ
2005,2,28,-8,725,-10,720,5,С
2005,3,1,-11,732,-14,735,5,ЮЗ
2005,3,2,-12,744,-15,747,4,ЮЗ
2005,3,3,-9,754,-13,756,2,ЮЗ
2005,3,4,-5,759,-8,759,2,Ю
2005,3,5,-4,756,-7,755,3,В
2005,3,6,-4,751,-5,747,3,В
2005,3,7,-5,741,-3,738,4,ЮВ
2005,3,8,-3,736,-5,736,5,Ю
2005,3,9,-3,736,-9,736,1,ЮЗ
2005,3,10,-5,734,-9,735,4,З
2005,3,11,-9,737,-12,738,5,ЮЗ
2005,3,12,-8,736,-5,735,6,ЮВ
2005,3,13,0,736,-1,737,4,Ю
2005,3,14,-2,741,-8,744,4,З
2005,3,15,0,743,-2,744,3,ЮЗ
2005,3,16,-4,748,-10,750,3,СЗ
2005,3,17,-4,748,-7,744,2,Ю
2005,3,18,-2,729,0,727,5,Ю
2005,3,19,-7,728,-10,729,4,З
2005,3,20,-8,732,-11,732,6,СЗ
2005,3,21,-6,735,-7,738,4,СЗ
2005,3,22,-2,739,-3,741,4,З
2005,3,23,-1,745,-4,747,4,З
2005,3,24,-2,753,-9,753,2,З
2005,3,25,-1,744,-1,742,3,ЮЗ
2005,3,26,2,738,0,738,2,З
2005,3,27,0,744,-5,744,4,З
2005,3,28,-4,744,-8,746,4,СЗ
2005,3,29,-4,748,-8,750,4,СЗ
2005,3,30,-2,751,-7,751,0,Ш
2005,3,31,0,750,-3,751,4,СЗ
2005,4,1,1,756,-2,756,3,С
2005,4,2,2,758,-2,757,2,ЮЗ
2005,4,3,3,748,4,747,5,ЮЗ
2005,4,4,3,756,0,755,2,З
2005,4,5,7,753,2,753,2,ЮЗ
2005,4,6,7,748,5,747,4,Ю
2005,4,7,8,753,4,753,1,ЮЗ
2005,4,8,10,753,6,752,2,Ю
2005,4,9,10,753,6,753,4,Ю
2005,4,10,11,753,8,752,5,ЮВ
2005,4,11,6,747,3,748,1,З
2005,4,12,8,745,3,747,5,З
2005,4,13,16,749,8,748,6,ЮЗ
2005,4,14,17,747,12,746,4,ЮЗ
2005,4,15,18,747,12,747,4,В
2005,4,16,19,744,15,741,3,В
2005,4,17,12,735,9,734,3,СВ
2005,4,18,7,738,6,738,3,С
2005,4,19,11,735,12,732,0,Ш
2005,4,20,2,735,1,738,4,С
2005,4,21,3,744,2,743,1,ЮВ
2005,4,22,3,747,2,747,0,Ш
2005,4,23,6,741,6,741,0,Ш
2005,4,24,5,745,3,748,5,ЮЗ
2005,4,25,7,753,4,752,2,Ю
2005,4,26,10,753,7,753,0,Ш
2005,4,27,15,753,12,752,2,ЮВ
2005,4,28,16,752,11,750,2,В
2005,4,29,15,746,11,745,3,В
2005,4,30,16,743,13,743,3,С
2005,5,1,17,742,13,742,0,Ш
2005,5,2,10,743,8,745,3,СЗ
2005,5,3,14,747,9,748,4,С
2005,5,4,15,745,11,744,1,Ю
2005,5,5,19,740,16,739,3,Ю
2005,5,6,18,738,15,738,5,Ю
2005,5,7,17,740,13,741,4,З
2005,5,8,20,741,14,739,4,ЮВ
2005,5,9,14,741,14,742,3,ЮВ
2005,5,10,13,747,12,748,5,ЮЗ
2005,5,11,14,752,11,753,2,Ю
2005,5,12,12,759,18,749,1,СВ
2005,5,13,15,746,9,747,5,ЮВ
2005,5,14,15,748,9,748,4,Ю
2005,5,15,15,753,9,753,2,СЗ
2005,5,16,18,756,13,754,2,ЮВ
2005,5,17,21,754,15,753,1,Ю
2005,5,18,23,753,16,753,4,Ю
2005,5,19,25,751,21,751,4,Ю
2005,5,20,25,751,17,751,4,Ю
2005,5,21,26,750,21,750,5,Ю
2005,5,22,28,751,22,751,5,Ю
2005,5,23,30,753,22,752,3,ЮЗ
2005,5,24,31,752,21,752,0,Ш
2005,5,25,28,750,20,748,1,В
2005,5,26,22,749,17,750,4,СЗ
2005,5,27,22,750,18,748,3,З
2005,5,28,25,744,20,743,6,З
2005,5,29,22,745,19,744,5,З
2005,5,30,20,743,17,744,4,СЗ
2005,5,31,20,744,16,743,1,СВ
2005,6,1,17,741,14,741,2,З
2005,6,2,11,742,11,741,2,С
2005,6,3,16,744,13,745,3,С
2005,6,4,15,746,12,747,3,З
2005,6,5,21,748,17,747,3,Ю
2005,6,6,24,747,19,747,5,ЮЗ
2005,6,7,23,750,17,750,3,ЮЗ
2005,6,8,23,747,16,747,3,Ю
2005,6,9,16,745,15,745,2,З
2005,6,10,20,744,17,744,3,З
2005,6,11,23,744,18,744,1,ЮВ
2005,6,12,26,741,22,741,4,ЮВ
2005,6,13,24,741,18,741,3,ЮЗ
2005,6,14,21,742,16,742,2,Ю
2005,6,15,21,744,17,745,1,СВ
2005,6,16,22,747,18,748,3,В
2005,6,17,22,747,19,744,2,В
2005,6,18,19,738,15,737,3,В
2005,6,19,14,735,13,734,4,СВ
2005,6,20,11,732,10,733,4,З
2005,6,21,10,737,10,739,3,В
2005,6,22,16,740,14,741,2,С
2005,6,23,20,741,13,743,4,З
2005,6,24,24,744,18,744,3,СЗ
2005,6,25,24,744,19,744,3,СЗ
2005,6,26,26,741,15,741,4,ЮЗ
2005,6,27,17,744,13,744,3,СЗ
2005,6,28,19,741,16,740,2,Ю
2005,6,29,18,738,14,738,3,ЮЗ
2005,6,30,16,734,11,734,4,ЮЗ
2005,7,1,16,736,15,738,4,З
2005,7,2,16,741,15,741,3,СЗ
2005,7,3,21,745,17,746,4,СЗ
2005,7,4,19,746,16,745,2,С
2005,7,5,21,744,15,744,4,СЗ
2005,7,6,21,743,17,743,3,С
2005,7,7,21,744,15,744,2,СЗ
2005,7,8,19,748,15,748,2,С
2005,7,9,20,748,15,747,3,З
2005,7,10,16,749,13,749,3,С
2005,7,11,17,753,13,752,3,С
2005,7,12,23,750,16,750,2,СЗ
2005,7,13,25,748,17,747,2,З
2005,7,14,27,747,27,747,3,З
2005,7,15,28,747,18,747,3,ЮЗ
2005,7,16,28,747,20,747,3,Ю
2005,7,17,27,744,19,744,1,В
2005,7,18,23,743,18,743,0,Ш
2005,7,19,22,743,21,743,1,С
2005,7,20,26,742,20,741,2,ЮЗ
2005,7,21,24,739,20,739,2,Ю
2005,7,22,24,741,18,742,2,ЮЗ
2005,7,23,26,744,17,744,3,ЮЗ
2005,7,24,25,744,20,744,2,ЮВ
2005,7,25,26,744,20,744,4,ЮВ
2005,7,26,20,744,18,744,1,СВ
2005,7,27,24,744,19,744,2,СЗ
2005,7,29,22,747,17,746,2,СЗ
2005,7,30,24,747,18,747,2,С
2005,7,31,26,745,22,744,4,ЮЗ
2005,8,1,26,744,23,744,2,С
2005,8,2,25,744,20,744,2,СЗ
2005,8,3,24,746,18,747,3,СЗ
2005,8,4,23,749,16,749,3,С
2005,8,5,25,749,16,749,2,ЮВ
2005,8,6,25,748,19,755,2,СВ
2005,8,7,23,747,19,747,2,ЮВ
2005,8,8,26,744,21,744,4,В
2005,8,9,28,742,21,744,5,ЮВ
2005,8,10,23,748,15,748,2,ЮВ
2005,8,11,19,746,14,746,3,СЗ
2005,8,12,22,745,17,745,2,СВ
2005,8,13,23,746,17,746,1,З
2005,8,14,26,747,18,747,2,ЮЗ
2005,8,15,21,746,17,746,1,ЮЗ
2005,8,16,23,748,14,748,2,СЗ
2005,8,17,25,747,18,747,4,З
2005,8,18,21,747,16,749,3,СЗ
2005,8,19,16,750,13,750,2,СЗ
2005,8,20,18,752,11,752,3,СЗ
2005,8,21,21,750,13,750,3,З
2005,8,22,22,749,16,748,0,Ш
2005,8,23,24,748,16,750,2,В
2005,8,24,19,750,13,751,2,СВ
2005,8,25,19,753,13,753,3,В
2005,8,26,21,753,17,753,3,ЮВ
2005,8,27,24,752,14,752,3,Ю
2005,8,28,19,753,16,753,1,СЗ
2005,8,29,22,752,14,752,2,ЮЗ
2005,8,30,20,749,16,747,2,СЗ
2005,8,31,14,743,11,743,3,СЗ
2005,9,1,16,743,14,744,4,С
2005,9,2,15,748,13,749,4,С
2005,9,3,16,750,11,751,3,С
2005,9,4,18,748,12,747,2,СЗ
2005,9,5,17,746,11,746,3,СЗ
2005,9,6,18,747,11,747,2,СЗ
2005,9,7,20,750,12,750,2,С
2005,9,8,23,749,18,749,5,З
2005,9,9,26,747,18,747,4,З
2005,9,10,22,747,13,747,2,СЗ
2005,9,11,22,747,16,748,1,СВ
2005,9,12,18,748,15,748,1,В
2005,9,13,24,744,16,747,4,ЮЗ
2005,9,14,18,750,9,748,2,В
2005,9,15,18,741,14,740,3,ЮЗ
2005,9,16,18,740,10,741,4,ЮЗ
2005,9,18,10,753,8,753,1,С
2005,9,19,14,754,5,754,1,СЗ
2005,9,20,16,753,11,753,2,З
2005,9,21,14,756,11,756,0,Ш
2005,9,22,15,756,12,756,1,СЗ
2005,9,23,16,756,7,755,1,СЗ
2005,9,24,17,755,8,756,1,СВ
2005,9,25,16,757,10,757,0,Ш
2005,9,26,15,759,12,759,1,СВ
2005,9,27,15,759,11,759,0,Ш
2005,9,28,19,759,12,757,3,ЮВ
2005,9,29,20,754,13,754,3,ЮВ
2005,9,30,21,755,15,756,2,ЮВ
2005,10,1,21,758,10,759,1,ЮВ
2005,10,2,21,759,11,759,2,ЮВ
2005,10,3,21,758,11,757,0,Ш
2005,10,4,20,755,9,754,2,З
2005,10,5,11,753,9,753,4,С
2005,10,6,11,756,3,757,4,С
2005,10,7,11,758,10,759,1,СЗ
2005,10,8,11,762,8,762,0,Ш
2005,10,9,14,763,8,762,3,СВ
2005,10,10,16,762,6,763,2,С
2005,10,11,16,764,8,763,1,СВ
2005,10,12,16,762,10,762,2,В
2005,10,13,15,759,11,759,4,В
2005,10,17,9,750,9,748,4,С
2005,10,18,6,742,6,741,3,СВ
2005,10,19,3,748,2,751,3,С
2005,10,20,4,753,-2,753,1,С
2005,10,21,6,753,1,750,3,ЮЗ
2005,10,22,5,748,6,748,3,Ю
2005,10,23,11,744,11,744,5,ЮЗ
2005,10,24,12,740,10,738,3,ЮЗ
2005,10,25,0,745,0,749,5,СЗ
2005,10,26,-1,739,1,735,5,ЮВ
2005,10,27,3,735,0,741,2,СВ
2005,10,28,0,759,-5,762,4,СВ
2005,10,29,0,766,-4,766,1,СЗ
2005,10,30,2,765,-1,762,3,З
2005,10,31,6,762,0,761,2,З
2005,11,1,8,759,0,758,1,З
2005,11,2,9,758,1,758,1,З
2005,11,3,9,759,0,759,0,Ш
2005,11,4,10,760,1,760,0,Ш
2005,11,5,8,760,2,759,3,ЮЗ
2005,11,6,10,758,3,757,2,ЮЗ
2005,11,7,2,756,3,756,2,ЮЗ
2005,11,8,4,756,3,757,2,З
2005,11,9,1,759,2,760,1,СЗ
2005,11,10,3,761,1,760,2,З
2005,11,11,0,756,0,755,3,Ю
2005,11,12,0,756,0,758,1,ЮЗ
2005,11,13,1,758,1,757,2,З
2005,11,14,1,753,1,750,4,ЮЗ
2005,11,15,3,743,3,741,7,ЮЗ
2005,11,16,-1,743,-1,742,5,З
2005,11,17,5,741,5,740,4,Ю
2005,11,18,3,742,1,745,3,ЮЗ
2005,11,19,1,751,0,750,1,Ю
2005,11,20,0,747,4,746,2,СВ
2005,11,21,0,751,-1,753,1,В
2005,11,22,-1,758,-1,759,2,СВ
2005,11,23,-2,759,-3,758,2,С
2005,11,24,-3,755,-4,755,1,ЮЗ
2005,11,25,-4,752,-3,748,1,Ю
2005,11,26,1,743,1,747,3,ЮЗ
2005,11,27,0,750,0,750,4,Ю
2005,11,28,2,746,4,744,4,ЮВ
2005,11,29,6,744,0,746,0,Ш
2005,11,30,1,750,0,751,2,З
2005,12,1,1,744,0,744,4,ЮВ
2005,12,2,-1,752,-6,753,2,СЗ
2005,12,3,-4,754,-3,754,0,Ш
2005,12,4,-3,756,-4,756,2,В
2005,12,5,-5,757,-5,757,2,ЮВ
2005,12,6,-5,758,-5,758,3,ЮВ
2005,12,7,-4,753,-3,751,3,ЮВ
2005,12,8,0,745,0,744,2,ЮВ
2005,12,9,-5,740,-8,745,5,С
2005,12,10,-10,753,-9,753,2,ЮЗ
2005,12,11,-1,747,-1,746,1,ЮЗ
2005,12,12,-1,744,0,740,5,ЮЗ
2005,12,13,1,739,0,739,4,З
2005,12,14,-1,744,0,744,1,З
2005,12,15,-2,740,-3,738,3,ЮЗ
2005,12,16,-1,735,-2,734,4,Ю
2005,12,17,-3,730,1,729,3,В
2005,12,18,0,733,-1,738,6,Ю
2005,12,19,-2,742,-2,744,0,Ш
2005,12,20,-4,744,-5,742,3,СЗ
2005,12,21,-6,739,-6,739,6,ЮЗ
2005,12,22,-4,741,-6,744,4,ЮЗ
2005,12,23,-10,747,-13,749,3,Ю
2005,12,24,-11,749,-15,749,1,ЮЗ
2005,12,25,-13,746,-11,747,0,Ш
2005,12,26,-9,752,-8,753,1,В
2005,12,27,-9,756,-11,757,1,В
2005,12,28,-8,758,-6,759,6,ЮВ
2005,12,29,0,759,0,760,4,ЮВ
2005,12,30,-1,762,-3,761,3,Ю
2005,12,31,-7,757,-8,756,4,Ю
2006,1,1,-6,760,-4,761,4,ЮВ
2006,1,2,-6,765,-8,765,4,ЮВ
2006,1,3,-14,766,-15,765,2,ЮВ
2006,1,4,-15,766,-14,766,0,Ш
2006,1,5,-16,767,-20,766,1,СЗ
2006,1,6,-15,763,-18,762,1,З
2006,1,7,-3,756,-2,756,1,С
2006,1,8,0,756,0,755,0,Ш
2006,1,9,0,756,0,758,2,С
2006,1,10,-1,759,-2,757,4,З
2006,1,11,-3,753,-2,753,4,ЮЗ
2006,1,12,0,750,-1,750,3,З
2006,1,13,0,752,0,753,3,СЗ
2006,1,14,-1,754,-1,755,4,С
2006,1,15,-2,750,-2,747,3,З
2006,1,16,-11,751,-21,756,3,СВ
2006,1,17,-24,755,-28,756,1,С
2006,1,18,-29,756,-31,756,2,СЗ
2006,1,19,-27,757,-27,756,2,СВ
2006,1,20,-23,751,-23,751,4,С
2006,1,21,-21,756,-22,756,3,СВ
2006,1,22,-21,757,-19,758,3,С
2006,1,23,-16,761,-17,763,3,С
2006,1,24,-15,763,-21,762,2,СЗ
2006,1,25,-12,754,-10,753,4,ЮЗ
2006,1,26,-9,752,-11,752,3,ЮЗ
2006,1,27,-9,744,-8,741,5,ЮЗ
2006,1,28,-3,738,-7,739,3,З
2006,1,29,-9,741,-12,740,1,ЮЗ
2006,1,30,-4,735,-1,729,3,Ю
2006,1,31,-15,731,-14,732,4,С
2006,2,1,-17,736,-18,738,3,СЗ
2006,2,2,-20,741,-26,741,1,З
2006,2,3,-21,744,-25,745,1,З
2006,2,4,-19,747,-21,748,0,Ш
2006,2,5,-18,746,-19,746,2,СЗ
2006,2,6,-23,749,-28,750,2,ЮЗ
2006,2,7,-23,750,-28,750,0,Ш
2006,2,8,-24,752,-28,752,1,З
2006,2,9,-18,753,-24,754,2,Ю
2006,2,10,-16,755,-20,753,2,Ю
2006,2,11,-12,750,-11,750,3,ЮВ
2006,2,12,-9,744,-9,743,1,В
2006,2,13,-10,747,-17,747,0,Ш
2006,2,14,-12,751,-17,752,2,ЮЗ
2006,2,15,-15,754,-22,755,1,СЗ
2006,2,16,-10,752,-11,750,1,С
2006,2,17,-7,747,-9,749,2,З
2006,2,18,-4,750,-11,750,1,З
2006,2,19,-7,751,-10,752,2,Ю
2006,2,20,-5,751,-6,751,4,Ю
2006,2,21,-3,753,-4,753,3,ЮВ
2006,2,22,0,749,0,749,4,Ю
2006,2,23,0,750,0,750,4,Ю
2006,2,25,-6,750,-7,748,3,З
2006,2,26,-7,744,-8,744,2,Ю
2006,2,27,-3,743,-6,743,2,Ю
2006,2,28,-4,740,-8,743,3,С
2006,3,1,-8,750,-7,747,1,ЮЗ
2006,3,2,-4,732,-5,731,6,В
2006,3,3,-5,737,-12,739,3,З
2006,3,4,-6,741,-11,739,1,З
2006,3,5,-7,726,-11,733,2,С
2006,3,6,-4,743,-6,744,2,Ю
2006,3,7,-7,744,-7,742,2,С
2006,3,8,-6,743,-10,743,3,СЗ
2006,3,9,-5,744,-10,744,3,С
2006,3,10,-5,749,-10,749,2,ЮЗ
2006,3,11,-5,747,-4,749,3,Ю
2006,3,12,-2,750,0,752,6,ЮВ
2006,3,13,0,759,0,759,3,ЮВ
2006,3,14,1,762,-1,762,4,В
2006,3,15,2,761,0,761,4,В
2006,3,16,2,761,-2,759,2,Ю
2006,3,17,0,756,-5,753,2,ЮЗ
2006,3,18,0,749,-3,747,3,Ю
2006,3,19,0,737,0,734,4,Ю
2006,3,20,-1,729,-2,732,6,З
2006,3,21,-2,738,-5,739,4,З
2006,3,22,-1,741,-7,744,3,З
2006,3,23,-4,747,-5,744,1,ЮВ
2006,3,24,-3,739,-5,743,5,СЗ
2006,3,25,-2,749,-3,747,3,ЮЗ
2006,3,26,1,746,-3,746,4,ЮЗ
2006,3,27,0,748,-5,749,2,СЗ
2006,3,28,1,748,0,745,4,Ю
2006,3,29,2,741,2,740,4,Ю
2006,3,30,5,743,2,742,1,Ю
2006,3,31,4,738,2,738,2,ЮВ
2006,4,1,3,740,1,741,3,ЮЗ
2006,4,2,3,743,1,744,3,Ю
2006,4,3,5,747,0,748,2,СЗ
2006,4,4,6,749,0,749,2,З
2006,4,5,7,748,1,748,2,ЮЗ
2006,4,6,7,748,1,747,3,Ю
2006,4,7,5,747,2,748,3,Ю
2006,4,8,3,750,3,750,1,ЮВ
2006,4,9,3,746,2,746,2,В
2006,4,10,5,751,3,751,3,Ю
2006,4,11,6,750,5,746,5,Ю
2006,4,12,7,742,4,744,2,З
2006,4,13,5,745,5,741,2,СВ
2006,4,14,10,737,8,738,6,Ю
