id,year,month,day,td,pd,cloudd,precipd,wdird,wsd,tn,pn,cloudn,precipn,wdirn,wsn
2874,2005,4,5,7.0,753.0,sun,,ЮЗ,2.0,2.0,753.0,sun,,ЮЗ,2.0
2875,2005,4,6,7.0,748.0,sunc,,Ю,4.0,5.0,747.0,sunc,,Ю,4.0
2876,2005,4,7,8.0,753.0,sun,,ЮЗ,1.0,4.0,753.0,sun,,ЮЗ,1.0
2877,2005,4,8,10.0,753.0,suncl,,Ю,2.0,6.0,752.0,sun,,Ю,2.0
2878,2005,4,9,10.0,753.0,sun,,Ю,4.0,6.0,753.0,sun,,Ю,4.0
2879,2005,4,10,11.0,753.0,dull,,ЮВ,5.0,8.0,752.0,sun,,ЮВ,5.0
2880,2005,4,11,6.0,747.0,dull,rain,З,1.0,3.0,748.0,dull,,З,1.0
2881,2005,4,12,8.0,745.0,sunc,,З,5.0,3.0,747.0,sun,,З,5.0
2882,2005,4,13,16.0,749.0,dull,,ЮЗ,6.0,8.0,748.0,dull,,ЮЗ,6.0
2883,2005,4,14,17.0,747.0,dull,,ЮЗ,4.0,12.0,746.0,dull,,ЮЗ,4.0
2884,2005,4,15,18.0,747.0,suncl,,В,4.0,12.0,747.0,sunc,,В,4.0
2885,2005,4,16,19.0,744.0,dull,,В,3.0,15.0,741.0,dull,,В,3.0
2886,2005,4,17,12.0,735.0,dull,rain,СВ,3.0,9.0,734.0,dull,rain,СВ,3.0
2887,2005,4,18,7.0,738.0,dull,,С,3.0,6.0,738.0,dull,,С,3.0
2888,2005,4,19,11.0,735.0,dull,,Ш,0.0,12.0,732.0,dull,rain,Ш,0.0
2889,2005,4,20,2.0,735.0,dull,,С,4.0,1.0,738.0,sunc,,С,4.0
2890,2005,4,21,3.0,744.0,dull,rain,ЮВ,1.0,2.0,743.0,dull,rain,ЮВ,1.0
2891,2005,4,22,3.0,747.0,dull,rain,Ш,0.0,2.0,747.0,dull,rain,Ш,0.0
2892,2005,4,23,6.0,741.0,dull,,Ш,0.0,6.0,741.0,dull,,Ш,0.0
2893,2005,4,24,5.0,745.0,dull,,ЮЗ,5.0,3.0,748.0,sunc,,ЮЗ,5.0
2894,2005,4,25,7.0,753.0,dull,,Ю,2.0,4.0,752.0,sunc,,Ю,2.0
2895,2005,4,26,10.0,753.0,dull,,Ш,0.0,7.0,753.0,sunc,,Ш,0.0
2896,2005,4,27,15.0,753.0,dull,,ЮВ,2.0,12.0,752.0,dull,,ЮВ,2.0
2897,2005,4,28,16.0,752.0,sunc,,В,2.0,11.0,750.0,sunc,,В,2.0
2898,2005,4,29,15.0,746.0,suncl,,В,3.0,11.0,745.0,dull,,В,3.0
2899,2005,4,30,16.0,743.0,sunc,,С,3.0,13.0,743.0,suncl,,С,3.0
2900,2005,5,1,17.0,742.0,suncl,,Ш,0.0,13.0,742.0,dull,,Ш,0.0
2901,2005,5,2,10.0,743.0,dull,,СЗ,3.0,8.0,745.0,sunc,,СЗ,3.0
2902,2005,5,3,14.0,747.0,dull,,С,4.0,9.0,748.0,sun,,С,4.0
2903,2005,5,4,15.0,745.0,suncl,,Ю,1.0,11.0,744.0,sunc,,Ю,1.0
2904,2005,5,5,19.0,740.0,dull,,Ю,3.0,16.0,739.0,suncl,,Ю,3.0
2905,2005,5,6,18.0,738.0,dull,,Ю,5.0,15.0,738.0,dull,,Ю,5.0
2906,2005,5,7,17.0,740.0,suncl,,З,4.0,13.0,741.0,sunc,,З,4.0
2907,2005,5,8,20.0,741.0,dull,,ЮВ,4.0,14.0,739.0,dull,rain,ЮВ,4.0
2908,2005,5,9,14.0,741.0,dull,rain,ЮВ,3.0,14.0,742.0,dull,rain,ЮВ,3.0
2909,2005,5,10,13.0,747.0,dull,,ЮЗ,5.0,12.0,748.0,suncl,,ЮЗ,5.0
2910,2005,5,11,14.0,752.0,dull,,Ю,2.0,11.0,753.0,sunc,,Ю,2.0
2911,2005,5,12,12.0,759.0,dull,rain,СВ,1.0,18.0,749.0,dull,,СВ,1.0
2912,2005,5,13,15.0,746.0,dull,,ЮВ,5.0,9.0,747.0,dull,,ЮВ,5.0
2913,2005,5,14,15.0,748.0,dull,,Ю,4.0,9.0,748.0,suncl,,Ю,4.0
2914,2005,5,15,15.0,753.0,suncl,,СЗ,2.0,9.0,753.0,sunc,,СЗ,2.0
2915,2005,5,16,18.0,756.0,suncl,,ЮВ,2.0,13.0,754.0,dull,,ЮВ,2.0
2916,2005,5,17,21.0,754.0,sunc,,Ю,1.0,15.0,753.0,sun,,Ю,1.0
2917,2005,5,18,23.0,753.0,sunc,,Ю,4.0,16.0,753.0,sunc,,Ю,4.0
2918,2005,5,19,25.0,751.0,dull,,Ю,4.0,21.0,751.0,dull,,Ю,4.0
2919,2005,5,20,25.0,751.0,dull,,Ю,4.0,17.0,751.0,suncl,,Ю,4.0
2920,2005,5,21,26.0,750.0,dull,,Ю,5.0,21.0,750.0,suncl,,Ю,5.0
2921,2005,5,22,28.0,751.0,suncl,,Ю,5.0,22.0,751.0,suncl,,Ю,5.0
2922,2005,5,23,30.0,753.0,suncl,,ЮЗ,3.0,22.0,752.0,sunc,,ЮЗ,3.0
2923,2005,5,24,31.0,752.0,suncl,,Ш,0.0,21.0,752.0,sunc,,Ш,0.0
2924,2005,5,25,28.0,750.0,suncl,storm,В,1.0,20.0,748.0,suncl,,В,1.0
2925,2005,5,26,22.0,749.0,suncl,,СЗ,4.0,17.0,750.0,sun,,СЗ,4.0
2926,2005,5,27,22.0,750.0,suncl,,З,3.0,18.0,748.0,suncl,,З,3.0
2927,2005,5,28,25.0,744.0,suncl,,З,6.0,20.0,743.0,sunc,,З,6.0
2928,2005,5,29,22.0,745.0,sun,,З,5.0,19.0,744.0,suncl,,З,5.0
2929,2005,5,30,20.0,743.0,sunc,,СЗ,4.0,17.0,744.0,sun,,СЗ,4.0
2930,2005,5,31,20.0,744.0,suncl,,СВ,1.0,16.0,743.0,dull,,СВ,1.0
2931,2005,6,1,17.0,741.0,dull,,З,2.0,14.0,741.0,dull,,З,2.0
2932,2005,6,2,11.0,742.0,dull,rain,С,2.0,11.0,741.0,dull,rain,С,2.0
2933,2005,6,3,16.0,744.0,suncl,,С,3.0,13.0,745.0,dull,,С,3.0
2934,2005,6,4,15.0,746.0,suncl,,З,3.0,12.0,747.0,sunc,,З,3.0
2935,2005,6,5,21.0,748.0,suncl,,Ю,3.0,17.0,747.0,suncl,,Ю,3.0
2936,2005,6,6,24.0,747.0,suncl,,ЮЗ,5.0,19.0,747.0,sunc,,ЮЗ,5.0
2937,2005,6,7,23.0,750.0,dull,,ЮЗ,3.0,17.0,750.0,sunc,,ЮЗ,3.0
2938,2005,6,8,23.0,747.0,dull,,Ю,3.0,16.0,747.0,dull,,Ю,3.0
2939,2005,6,9,16.0,745.0,dull,,З,2.0,15.0,745.0,sunc,,З,2.0
2940,2005,6,10,20.0,744.0,dull,,З,3.0,17.0,744.0,sunc,,З,3.0
2941,2005,6,11,23.0,744.0,sunc,,ЮВ,1.0,18.0,744.0,dull,,ЮВ,1.0
2942,2005,6,12,26.0,741.0,sunc,,ЮВ,4.0,22.0,741.0,suncl,,ЮВ,4.0
2943,2005,6,13,24.0,741.0,suncl,,ЮЗ,3.0,18.0,741.0,sunc,,ЮЗ,3.0
2944,2005,6,14,21.0,742.0,suncl,,Ю,2.0,16.0,742.0,sunc,,Ю,2.0
2945,2005,6,15,21.0,744.0,suncl,,СВ,1.0,17.0,745.0,sunc,,СВ,1.0
2946,2005,6,16,22.0,747.0,dull,storm,В,3.0,18.0,748.0,sunc,,В,3.0
2947,2005,6,17,22.0,747.0,suncl,,В,2.0,19.0,744.0,dull,rain,В,2.0
2948,2005,6,18,19.0,738.0,dull,,В,3.0,15.0,737.0,dull,rain,В,3.0
2949,2005,6,19,14.0,735.0,dull,,СВ,4.0,13.0,734.0,dull,rain,СВ,4.0
2950,2005,6,20,11.0,732.0,dull,rain,З,4.0,10.0,733.0,dull,rain,З,4.0
2951,2005,6,21,10.0,737.0,dull,rain,В,3.0,10.0,739.0,dull,rain,В,3.0
2952,2005,6,22,16.0,740.0,suncl,,С,2.0,14.0,741.0,suncl,,С,2.0
2953,2005,6,23,20.0,741.0,dull,,З,4.0,13.0,743.0,dull,,З,4.0
2954,2005,6,24,24.0,744.0,suncl,,СЗ,3.0,18.0,744.0,suncl,,СЗ,3.0
2955,2005,6,25,24.0,744.0,suncl,,СЗ,3.0,19.0,744.0,suncl,,СЗ,3.0
2956,2005,6,26,26.0,741.0,suncl,,ЮЗ,4.0,15.0,741.0,dull,storm,ЮЗ,4.0
2957,2005,6,27,17.0,744.0,suncl,,СЗ,3.0,13.0,744.0,dull,,СЗ,3.0
2958,2005,6,28,19.0,741.0,suncl,,Ю,2.0,16.0,740.0,suncl,,Ю,2.0
2959,2005,6,29,18.0,738.0,dull,,ЮЗ,3.0,14.0,738.0,dull,,ЮЗ,3.0
2960,2005,6,30,16.0,734.0,suncl,,ЮЗ,4.0,11.0,734.0,dull,rain,ЮЗ,4.0
2961,2005,7,1,16.0,736.0,dull,,З,4.0,15.0,738.0,suncl,,З,4.0
2962,2005,7,2,16.0,741.0,dull,storm,СЗ,3.0,15.0,741.0,suncl,,СЗ,3.0
2963,2005,7,3,21.0,745.0,suncl,,СЗ,4.0,17.0,746.0,suncl,,СЗ,4.0
2964,2005,7,4,19.0,746.0,suncl,,С,2.0,16.0,745.0,suncl,,С,2.0
2965,2005,7,5,21.0,744.0,suncl,,СЗ,4.0,15.0,744.0,sunc,,СЗ,4.0
2966,2005,7,6,21.0,743.0,suncl,,С,3.0,17.0,743.0,suncl,,С,3.0
2967,2005,7,7,21.0,744.0,suncl,,СЗ,2.0,15.0,744.0,suncl,,СЗ,2.0
2968,2005,7,8,19.0,748.0,sunc,,С,2.0,15.0,748.0,sun,,С,2.0
2969,2005,7,9,20.0,748.0,suncl,,З,3.0,15.0,747.0,suncl,,З,3.0
2970,2005,7,10,16.0,749.0,suncl,,С,3.0,13.0,749.0,suncl,,С,3.0
2971,2005,7,11,17.0,753.0,dull,,С,3.0,13.0,752.0,sunc,,С,3.0
2972,2005,7,12,23.0,750.0,suncl,,СЗ,2.0,16.0,750.0,sun,,СЗ,2.0
2973,2005,7,13,25.0,748.0,sunc,,З,2.0,17.0,747.0,sun,,З,2.0
2974,2005,7,14,27.0,747.0,sunc,,З,3.0,27.0,747.0,sunc,,З,3.0
2975,2005,7,15,28.0,747.0,dull,,ЮЗ,3.0,18.0,747.0,sunc,,ЮЗ,3.0
2976,2005,7,16,28.0,747.0,suncl,storm,Ю,3.0,20.0,747.0,suncl,,Ю,3.0
2977,2005,7,17,27.0,744.0,dull,,В,1.0,19.0,744.0,dull,,В,1.0
2978,2005,7,18,23.0,743.0,dull,,Ш,0.0,18.0,743.0,dull,,Ш,0.0
2979,2005,7,19,22.0,743.0,dull,,С,1.0,21.0,743.0,sunc,,С,1.0
2980,2005,7,20,26.0,742.0,suncl,,ЮЗ,2.0,20.0,741.0,suncl,,ЮЗ,2.0
2981,2005,7,21,24.0,739.0,dull,storm,Ю,2.0,20.0,739.0,sunc,,Ю,2.0
2982,2005,7,22,24.0,741.0,suncl,,ЮЗ,2.0,18.0,742.0,sun,,ЮЗ,2.0
2983,2005,7,23,26.0,744.0,suncl,,ЮЗ,3.0,17.0,744.0,suncl,,ЮЗ,3.0
2984,2005,7,24,25.0,744.0,suncl,,ЮВ,2.0,20.0,744.0,sunc,,ЮВ,2.0
2985,2005,7,25,26.0,744.0,suncl,storm,ЮВ,4.0,20.0,744.0,suncl,,ЮВ,4.0
2986,2005,7,26,20.0,744.0,dull,rain,СВ,1.0,18.0,744.0,sunc,,СВ,1.0
2987,2005,7,27,24.0,744.0,dull,,СЗ,2.0,19.0,744.0,sunc,,СЗ,2.0
2988,2005,7,28,25.0,745.0,sunc,,СЗ,3.0,,,,,,
2989,2005,7,29,22.0,747.0,suncl,,СЗ,2.0,17.0,746.0,sun,,СЗ,2.0
2990,2005,7,30,24.0,747.0,dull,,С,2.0,18.0,747.0,sun,,С,2.0
2991,2005,7,31,26.0,745.0,sunc,,ЮЗ,4.0,22.0,744.0,suncl,,ЮЗ,4.0
2992,2005,8,1,26.0,744.0,suncl,,С,2.0,23.0,744.0,sunc,,С,2.0
2993,2005,8,2,25.0,744.0,dull,,СЗ,2.0,20.0,744.0,dull,,СЗ,2.0
2994,2005,8,3,24.0,746.0,suncl,,СЗ,3.0,18.0,747.0,suncl,,СЗ,3.0
2995,2005,8,4,23.0,749.0,sunc,,С,3.0,16.0,749.0,sun,,С,3.0
2996,2005,8,5,25.0,749.0,suncl,,ЮВ,2.0,16.0,749.0,sun,,ЮВ,2.0
2997,2005,8,6,25.0,748.0,sunc,,СВ,2.0,19.0,755.0,sun,,СВ,2.0
2998,2005,8,7,23.0,747.0,suncl,,ЮВ,2.0,19.0,747.0,sun,,ЮВ,2.0
2999,2005,8,8,26.0,744.0,suncl,,В,4.0,21.0,744.0,dull,,В,4.0
3000,2005,8,9,28.0,742.0,suncl,,ЮВ,5.0,21.0,744.0,suncl,,ЮВ,5.0
3001,2005,8,10,23.0,748.0,sunc,,ЮВ,2.0,15.0,748.0,sun,,ЮВ,2.0
3002,2005,8,11,19.0,746.0,sunc,,СЗ,3.0,14.0,746.0,sunc,,СЗ,3.0
3003,2005,8,12,22.0,745.0,suncl,,СВ,2.0,17.0,745.0,dull,,СВ,2.0
3004,2005,8,13,23.0,746.0,suncl,,З,1.0,17.0,746.0,sunc,,З,1.0
3005,2005,8,14,26.0,747.0,suncl,,ЮЗ,2.0,18.0,747.0,dull,,ЮЗ,2.0
3006,2005,8,15,21.0,746.0,dull,,ЮЗ,1.0,17.0,746.0,sunc,,ЮЗ,1.0
3007,2005,8,16,23.0,748.0,sunc,,СЗ,2.0,14.0,748.0,sun,,СЗ,2.0
3008,2005,8,17,25.0,747.0,suncl,,З,4.0,18.0,747.0,sunc,,З,4.0
3009,2005,8,18,21.0,747.0,sunc,,СЗ,3.0,16.0,749.0,sun,,СЗ,3.0
3010,2005,8,19,16.0,750.0,suncl,,СЗ,2.0,13.0,750.0,sun,,СЗ,2.0
3011,2005,8,20,18.0,752.0,sun,,СЗ,3.0,11.0,752.0,sun,,СЗ,3.0
3012,2005,8,21,21.0,750.0,sun,,З,3.0,13.0,750.0,sun,,З,3.0
3013,2005,8,22,22.0,749.0,suncl,,Ш,0.0,16.0,748.0,dull,,Ш,0.0
3014,2005,8,23,24.0,748.0,suncl,,В,2.0,16.0,750.0,sun,,В,2.0
3015,2005,8,24,19.0,750.0,suncl,,СВ,2.0,13.0,751.0,sun,,СВ,2.0
3016,2005,8,25,19.0,753.0,sun,,В,3.0,13.0,753.0,sun,,В,3.0
3017,2005,8,26,21.0,753.0,sun,,ЮВ,3.0,17.0,753.0,sun,,ЮВ,3.0
3018,2005,8,27,24.0,752.0,sun,,Ю,3.0,14.0,752.0,sunc,,Ю,3.0
3019,2005,8,28,19.0,753.0,dull,,СЗ,1.0,16.0,753.0,dull,,СЗ,1.0
3020,2005,8,29,22.0,752.0,dull,,ЮЗ,2.0,14.0,752.0,dull,,ЮЗ,2.0
3021,2005,8,30,20.0,749.0,sunc,,СЗ,2.0,16.0,747.0,dull,rain,СЗ,2.0
3022,2005,8,31,14.0,743.0,suncl,,СЗ,3.0,11.0,743.0,suncl,,СЗ,3.0
3023,2005,9,1,16.0,743.0,suncl,,С,4.0,14.0,744.0,suncl,,С,4.0
3024,2005,9,2,15.0,748.0,dull,,С,4.0,13.0,749.0,sunc,,С,4.0
3025,2005,9,3,16.0,750.0,suncl,,С,3.0,11.0,751.0,sunc,,С,3.0
3026,2005,9,4,18.0,748.0,suncl,,СЗ,2.0,12.0,747.0,dull,,СЗ,2.0
3027,2005,9,5,17.0,746.0,suncl,,СЗ,3.0,11.0,746.0,sunc,,СЗ,3.0
3028,2005,9,6,18.0,747.0,suncl,,СЗ,2.0,11.0,747.0,suncl,,СЗ,2.0
3029,2005,9,7,20.0,750.0,sunc,,С,2.0,12.0,750.0,sun,,С,2.0
3030,2005,9,8,23.0,749.0,dull,,З,5.0,18.0,749.0,suncl,,З,5.0
3031,2005,9,9,26.0,747.0,sunc,,З,4.0,18.0,747.0,sun,,З,4.0
3032,2005,9,10,22.0,747.0,suncl,,СЗ,2.0,13.0,747.0,sunc,,СЗ,2.0
3033,2005,9,11,22.0,747.0,dull,,СВ,1.0,16.0,748.0,suncl,,СВ,1.0
3034,2005,9,12,18.0,748.0,sun,,В,1.0,15.0,748.0,sun,,В,1.0
3035,2005,9,13,24.0,744.0,dull,,ЮЗ,4.0,16.0,747.0,dull,,ЮЗ,4.0
3036,2005,9,14,18.0,750.0,suncl,,В,2.0,9.0,748.0,sun,,В,2.0
3037,2005,9,15,18.0,741.0,suncl,,ЮЗ,3.0,14.0,740.0,suncl,,ЮЗ,3.0
3038,2005,9,16,18.0,740.0,dull,,ЮЗ,4.0,10.0,741.0,dull,,ЮЗ,4.0
3039,2005,9,17,23.0,740.0,dull,,ЮЗ,6.0,,,,,,
3040,2005,9,18,10.0,753.0,dull,,С,1.0,8.0,753.0,dull,,С,1.0
3041,2005,9,19,14.0,754.0,sun,,СЗ,1.0,5.0,754.0,sun,,СЗ,1.0
3042,2005,9,20,16.0,753.0,suncl,,З,2.0,11.0,753.0,dull,,З,2.0
3043,2005,9,21,14.0,756.0,dull,,Ш,0.0,11.0,756.0,dull,,Ш,0.0
3044,2005,9,22,15.0,756.0,dull,,СЗ,1.0,12.0,756.0,dull,,СЗ,1.0
3045,2005,9,23,16.0,756.0,dull,,СЗ,1.0,7.0,755.0,sun,,СЗ,1.0
3046,2005,9,24,17.0,755.0,sunc,,СВ,1.0,8.0,756.0,sun,,СВ,1.0
3047,2005,9,25,16.0,757.0,sunc,,Ш,0.0,10.0,757.0,sun,,Ш,0.0
3048,2005,9,26,15.0,759.0,dull,,СВ,1.0,12.0,759.0,dull,,СВ,1.0
3049,2005,9,27,15.0,759.0,dull,,Ш,0.0,11.0,759.0,dull,,Ш,0.0
3050,2005,9,28,19.0,759.0,suncl,,ЮВ,3.0,12.0,757.0,sun,,ЮВ,3.0
3051,2005,9,29,20.0,754.0,sunc,,ЮВ,3.0,13.0,754.0,sun,,ЮВ,3.0
3052,2005,9,30,21.0,755.0,suncl,,ЮВ,2.0,15.0,756.0,sun,,ЮВ,2.0
3053,2005,10,1,21.0,758.0,sunc,,ЮВ,1.0,10.0,759.0,sun,,ЮВ,1.0
3054,2005,10,2,21.0,759.0,sun,,ЮВ,2.0,11.0,759.0,sunc,,ЮВ,2.0
3055,2005,10,3,21.0,758.0,sunc,,Ш,0.0,11.0,757.0,sun,,Ш,0.0
3056,2005,10,4,20.0,755.0,suncl,,З,2.0,9.0,754.0,sun,,З,2.0
3057,2005,10,5,11.0,753.0,dull,,С,4.0,9.0,753.0,dull,,С,4.0
3058,2005,10,6,11.0,756.0,sun,,С,4.0,3.0,757.0,sunc,,С,4.0
3059,2005,10,7,11.0,758.0,dull,,СЗ,1.0,10.0,759.0,dull,,СЗ,1.0
3060,2005,10,8,11.0,762.0,dull,,Ш,0.0,8.0,762.0,suncl,,Ш,0.0
3061,2005,10,9,14.0,763.0,sunc,,СВ,3.0,8.0,762.0,sun,,СВ,3.0
3062,2005,10,10,16.0,762.0,sun,,С,2.0,6.0,763.0,sunc,,С,2.0
3063,2005,10,11,16.0,764.0,suncl,,СВ,1.0,8.0,763.0,sunc,,СВ,1.0
3064,2005,10,12,16.0,762.0,sun,,В,2.0,10.0,762.0,sun,,В,2.0
3065,2005,10,13,15.0,759.0,sunc,,В,4.0,11.0,759.0,suncl,,В,4.0
3066,2005,10,14,11.0,756.0,dull,rain,Ю,4.0,,,,,,
3067,2005,10,17,9.0,750.0,dull,,С,4.0,9.0,748.0,dull,,С,4.0
3068,2005,10,18,6.0,742.0,dull,rain,СВ,3.0,6.0,741.0,dull,rain,СВ,3.0
3069,2005,10,19,3.0,748.0,dull,,С,3.0,2.0,751.0,dull,,С,3.0
3070,2005,10,20,4.0,753.0,sunc,,С,1.0,-2.0,753.0,sun,,С,1.0
3071,2005,10,21,6.0,753.0,sunc,,ЮЗ,3.0,1.0,750.0,suncl,,ЮЗ,3.0
3072,2005,10,22,5.0,748.0,suncl,,Ю,3.0,6.0,748.0,dull,,Ю,3.0
3073,2005,10,23,11.0,744.0,dull,,ЮЗ,5.0,11.0,744.0,dull,,ЮЗ,5.0
3074,2005,10,24,12.0,740.0,dull,,ЮЗ,3.0,10.0,738.0,dull,rain,ЮЗ,3.0
3075,2005,10,25,0.0,745.0,dull,snow,СЗ,5.0,0.0,749.0,dull,,СЗ,5.0
3076,2005,10,26,-1.0,739.0,dull,snow,ЮВ,5.0,1.0,735.0,dull,rain,ЮВ,5.0
3077,2005,10,27,3.0,735.0,dull,,СВ,2.0,0.0,741.0,dull,,СВ,2.0
3078,2005,10,28,0.0,759.0,sun,,СВ,4.0,-5.0,762.0,sun,,СВ,4.0
3079,2005,10,29,0.0,766.0,sunc,,СЗ,1.0,-4.0,766.0,sun,,СЗ,1.0
3080,2005,10,30,2.0,765.0,sun,,З,3.0,-1.0,762.0,sun,,З,3.0
3081,2005,10,31,6.0,762.0,sunc,,З,2.0,0.0,761.0,sun,,З,2.0
3082,2005,11,1,8.0,759.0,sun,,З,1.0,0.0,758.0,sun,,З,1.0
3083,2005,11,2,9.0,758.0,sun,,З,1.0,1.0,758.0,sun,,З,1.0
3084,2005,11,3,9.0,759.0,sun,,Ш,0.0,0.0,759.0,sun,,Ш,0.0
3085,2005,11,4,10.0,760.0,sun,,Ш,0.0,1.0,760.0,sun,,Ш,0.0
3086,2005,11,5,8.0,760.0,suncl,,ЮЗ,3.0,2.0,759.0,sun,,ЮЗ,3.0
3087,2005,11,6,10.0,758.0,sun,,ЮЗ,2.0,3.0,757.0,sun,,ЮЗ,2.0
3088,2005,11,7,2.0,756.0,dull,,ЮЗ,2.0,3.0,756.0,dull,,ЮЗ,2.0
3089,2005,11,8,4.0,756.0,dull,rain,З,2.0,3.0,757.0,dull,rain,З,2.0
3090,2005,11,9,1.0,759.0,dull,,СЗ,1.0,2.0,760.0,dull,,СЗ,1.0
3091,2005,11,10,3.0,761.0,dull,,З,2.0,1.0,760.0,dull,,З,2.0
3092,2005,11,11,0.0,756.0,dull,,Ю,3.0,0.0,755.0,dull,,Ю,3.0
3093,2005,11,12,0.0,756.0,dull,,ЮЗ,1.0,0.0,758.0,dull,,ЮЗ,1.0
3094,2005,11,13,1.0,758.0,dull,,З,2.0,1.0,757.0,dull,,З,2.0
3095,2005,11,14,1.0,753.0,dull,,ЮЗ,4.0,1.0,750.0,dull,,ЮЗ,4.0
3096,2005,11,15,3.0,743.0,dull,,ЮЗ,7.0,3.0,741.0,dull,,ЮЗ,7.0
3097,2005,11,16,-1.0,743.0,dull,,З,5.0,-1.0,742.0,dull,,З,5.0
3098,2005,11,17,5.0,741.0,dull,,Ю,4.0,5.0,740.0,dull,,Ю,4.0
3099,2005,11,18,3.0,742.0,dull,,ЮЗ,3.0,1.0,745.0,dull,,ЮЗ,3.0
3100,2005,11,19,1.0,751.0,dull,,Ю,1.0,0.0,750.0,dull,snow,Ю,1.0
3101,2005,11,20,0.0,747.0,dull,,СВ,2.0,4.0,746.0,dull,rain,СВ,2.0
3102,2005,11,21,0.0,751.0,dull,,В,1.0,-1.0,753.0,dull,,В,1.0
3103,2005,11,22,-1.0,758.0,dull,,СВ,2.0,-1.0,759.0,dull,,СВ,2.0
3104,2005,11,23,-2.0,759.0,dull,,С,2.0,-3.0,758.0,dull,,С,2.0
3105,2005,11,24,-3.0,755.0,dull,,ЮЗ,1.0,-4.0,755.0,dull,,ЮЗ,1.0
3106,2005,11,25,-4.0,752.0,dull,,Ю,1.0,-3.0,748.0,dull,,Ю,1.0
3107,2005,11,26,1.0,743.0,dull,,ЮЗ,3.0,1.0,747.0,dull,,ЮЗ,3.0
3108,2005,11,27,0.0,750.0,dull,,Ю,4.0,0.0,750.0,dull,,Ю,4.0
3109,2005,11,28,2.0,746.0,dull,,ЮВ,4.0,4.0,744.0,dull,rain,ЮВ,4.0
3110,2005,11,29,6.0,744.0,dull,,Ш,0.0,0.0,746.0,sun,,Ш,0.0
3111,2005,11,30,1.0,750.0,suncl,,З,2.0,0.0,751.0,dull,,З,2.0
3112,2005,12,1,1.0,744.0,dull,rain,ЮВ,4.0,0.0,744.0,dull,snow,ЮВ,4.0
3113,2005,12,2,-1.0,752.0,sun,,СЗ,2.0,-6.0,753.0,sunc,,СЗ,2.0
3114,2005,12,3,-4.0,754.0,dull,,Ш,0.0,-3.0,754.0,dull,,Ш,0.0
3115,2005,12,4,-3.0,756.0,dull,,В,2.0,-4.0,756.0,dull,,В,2.0
3116,2005,12,5,-5.0,757.0,dull,,ЮВ,2.0,-5.0,757.0,dull,,ЮВ,2.0
3117,2005,12,6,-5.0,758.0,dull,snow,ЮВ,3.0,-5.0,758.0,dull,,ЮВ,3.0
3118,2005,12,7,-4.0,753.0,dull,,ЮВ,3.0,-3.0,751.0,dull,snow,ЮВ,3.0
3119,2005,12,8,0.0,745.0,dull,,ЮВ,2.0,0.0,744.0,dull,rain,ЮВ,2.0
3120,2005,12,9,-5.0,740.0,dull,snow,С,5.0,-8.0,745.0,dull,snow,С,5.0
3121,2005,12,10,-10.0,753.0,sun,,ЮЗ,2.0,-9.0,753.0,dull,snow,ЮЗ,2.0
3122,2005,12,11,-1.0,747.0,dull,snow,ЮЗ,1.0,-1.0,746.0,dull,snow,ЮЗ,1.0
3123,2005,12,12,-1.0,744.0,dull,snow,ЮЗ,5.0,0.0,740.0,dull,,ЮЗ,5.0
3124,2005,12,13,1.0,739.0,dull,,З,4.0,0.0,739.0,dull,,З,4.0
3125,2005,12,14,-1.0,744.0,sun,,З,1.0,0.0,744.0,dull,,З,1.0
3126,2005,12,15,-2.0,740.0,dull,,ЮЗ,3.0,-3.0,738.0,dull,,ЮЗ,3.0
3127,2005,12,16,-1.0,735.0,dull,,Ю,4.0,-2.0,734.0,dull,,Ю,4.0
3128,2005,12,17,-3.0,730.0,dull,snow,В,3.0,1.0,729.0,dull,,В,3.0
3129,2005,12,18,0.0,733.0,dull,,Ю,6.0,-1.0,738.0,dull,,Ю,6.0
3130,2005,12,19,-2.0,742.0,dull,,Ш,0.0,-2.0,744.0,dull,snow,Ш,0.0
3131,2005,12,20,-4.0,744.0,dull,snow,СЗ,3.0,-5.0,742.0,dull,snow,СЗ,3.0
3132,2005,12,21,-6.0,739.0,dull,snow,ЮЗ,6.0,-6.0,739.0,dull,snow,ЮЗ,6.0
3133,2005,12,22,-4.0,741.0,dull,snow,ЮЗ,4.0,-6.0,744.0,dull,snow,ЮЗ,4.0
3134,2005,12,23,-10.0,747.0,suncl,,Ю,3.0,-13.0,749.0,sunc,,Ю,3.0
3135,2005,12,24,-11.0,749.0,sunc,,ЮЗ,1.0,-15.0,749.0,dull,,ЮЗ,1.0
3136,2005,12,25,-13.0,746.0,sunc,,Ш,0.0,-11.0,747.0,dull,,Ш,0.0
3137,2005,12,26,-9.0,752.0,dull,,В,1.0,-8.0,753.0,dull,snow,В,1.0
3138,2005,12,27,-9.0,756.0,dull,snow,В,1.0,-11.0,757.0,dull,snow,В,1.0
3139,2005,12,28,-8.0,758.0,dull,snow,ЮВ,6.0,-6.0,759.0,dull,snow,ЮВ,6.0
3140,2005,12,29,0.0,759.0,dull,rain,ЮВ,4.0,0.0,760.0,dull,rain,ЮВ,4.0
3141,2005,12,30,-1.0,762.0,dull,,Ю,3.0,-3.0,761.0,dull,,Ю,3.0
3142,2005,12,31,-7.0,757.0,dull,,Ю,4.0,-8.0,756.0,sun,,Ю,4.0
