,year,month,day,td,pd,cloudd,precipd,wdird,wsd,tn,pn,cloudn,precipn,wdirn,wsn
7878,2020,12,28,-6.0,760,sun,,В,1,-10.0,755,sunc,,В,1
7879,2020,12,29,-6.0,757,dull,,ЮВ,4,-6.0,755,dull,,ЮВ,4
7880,2020,12,30,-6.0,755,dull,,ЮВ,3,-6.0,755,dull,,ЮВ,3
7881,2020,12,31,-2.0,752,dull,,Ю,3,-2.0,752,dull,,Ю,3
7882,2021,1,1,-1.0,750,dull,,Ю,4,-1.0,750,dull,,Ю,4
7883,2021,1,2,-1.0,749,dull,snow,Ю,2,1.0,752,dull,,Ю,2
7884,2021,1,3,0.0,759,dull,,З,1,0.0,759,dull,,З,1
7885,2021,1,4,-3.0,758,dull,,Ю,2,-3.0,758,dull,rain,Ю,2
7886,2021,1,5,-3.0,758,dull,,Ю,2,-3.0,757,dull,,Ю,2
7887,2021,1,6,-6.0,754,suncl,,Ю,2,-10.0,753,sunc,,Ю,2
7888,2021,1,7,-4.0,750,dull,snow,Ш,0,-4.0,749,dull,,Ш,0
7889,2021,1,8,0.0,743,dull,snow,СВ,2,0.0,743,dull,,СВ,2
7890,2021,1,9,-1.0,743,dull,snow,СВ,2,-2.0,743,dull,snow,СВ,2
7891,2021,1,10,-6.0,746,dull,snow,СЗ,2,-8.0,748,dull,snow,СЗ,2
7892,2021,1,11,-8.0,750,dull,snow,СЗ,1,-9.0,750,dull,snow,СЗ,1
7893,2021,1,12,-10.0,752,dull,snow,Ш,0,-11.0,752,dull,snow,Ш,0
7894,2021,1,13,-11.0,750,dull,,В,2,-13.0,746,dull,snow,В,2
7895,2021,1,14,-7.0,737,dull,snow,СВ,1,-11.0,740,dull,,СВ,1
7896,2021,1,15,-12.0,743,dull,,С,1,-12.0,742,dull,,С,1
7897,2021,1,16,-14.0,737,dull,snow,СЗ,2,-16.0,738,dull,snow,СЗ,2
7898,2021,1,17,-19.0,746,suncl,,С,1,-23.0,748,sun,,С,1
7899,2021,1,18,-20.0,749,dull,,СЗ,1,-20.0,749,dull,,СЗ,1
7900,2021,1,19,-17.0,747,dull,snow,З,1,-18.0,748,dull,snow,З,1
7901,2021,1,20,-9.0,749,dull,snow,З,2,-8.0,751,dull,,З,2
7902,2021,1,21,-12.0,746,dull,snow,Ю,6,-9.0,745,dull,,Ю,6
7903,2021,1,22,-2.0,745,dull,,ЮЗ,3,-2.0,746,dull,,ЮЗ,3
7904,2021,1,23,1.0,745,dull,rain,Ю,3,1.0,746,dull,,Ю,3
7905,2021,1,24,2.0,747,dull,,ЮВ,3,2.0,748,dull,rain,ЮВ,3
7906,2021,1,25,2.0,748,dull,,Ю,4,0.0,747,dull,,Ю,4
7907,2021,1,26,1.0,743,dull,,ЮВ,5,2.0,743,dull,,ЮВ,5
7908,2021,1,27,1.0,743,dull,,Ю,4,1.0,742,dull,,Ю,4
7909,2021,1,28,1.0,740,dull,,ЮВ,4,-1.0,739,dull,,ЮВ,4
7910,2021,1,29,0.0,734,dull,,Ю,4,-2.0,734,dull,snow,Ю,4
7911,2021,1,30,-3.0,735,dull,snow,Ю,5,-4.0,737,dull,,Ю,5
7912,2021,1,31,-2.0,729,dull,snow,З,3,-4.0,736,dull,,З,3
7913,2021,2,1,-6.0,746,sun,,Ю,3,-10.0,746,sun,,Ю,3
7914,2021,2,2,-8.0,749,sun,,Ш,0,-14.0,750,sun,,Ш,0
7915,2021,2,3,-5.0,744,dull,,Ю,2,-2.0,742,dull,,Ю,2
7916,2021,2,4,1.0,738,dull,,Ю,1,0.0,736,dull,snow,Ю,1
7917,2021,2,5,-10.0,740,sun,,СЗ,4,-11.0,741,dull,snow,СЗ,4
7918,2021,2,6,-14.0,740,dull,,СЗ,3,-18.0,742,sunc,,СЗ,3
7919,2021,2,7,-13.0,744,sun,,З,3,-15.0,745,sun,,З,3
7920,2021,2,8,-16.0,752,sunc,,ЮЗ,2,-18.0,753,dull,,ЮЗ,2
7921,2021,2,9,-14.0,751,dull,,В,2,-14.0,747,dull,snow,В,2
7922,2021,2,10,-12.0,748,dull,,В,2,-13.0,748,dull,snow,В,2
7923,2021,2,11,-12.0,748,dull,snow,СВ,1,-12.0,749,dull,,СВ,1
7924,2021,2,12,-11.0,741,dull,snow,СВ,4,-12.0,740,dull,snow,СВ,4
7925,2021,2,13,-12.0,740,dull,,Ю,4,-18.0,740,sun,,Ю,4
7926,2021,2,14,-13.0,743,dull,,З,3,-19.0,745,sunc,,З,3
7927,2021,2,15,-15.0,753,sun,,СЗ,3,-21.0,754,sun,,СЗ,3
7928,2021,2,16,-15.0,753,sun,,Ю,3,-17.0,752,sun,,Ю,3
7929,2021,2,17,-12.0,747,dull,snow,Ю,3,-13.0,747,dull,,Ю,3
7930,2021,2,18,-14.0,751,sun,,СЗ,2,-19.0,752,sun,,СЗ,2
7931,2021,2,19,-14.0,752,sunc,,З,2,-14.0,752,dull,,З,2
7932,2021,2,20,-9.0,755,sun,,З,1,-11.0,755,dull,snow,З,1
7933,2021,2,21,-8.0,751,dull,snow,Ю,2,-9.0,749,dull,snow,Ю,2
7934,2021,2,22,-13.0,755,dull,,С,2,-18.0,760,sun,,С,2
7935,2021,2,23,-19.0,767,sunc,,СЗ,2,-24.0,768,dull,,СЗ,2
7936,2021,2,24,-16.0,762,dull,,ЮВ,3,-16.0,759,dull,snow,ЮВ,3
7937,2021,2,25,1.0,746,dull,,З,3,2.0,746,dull,,З,3
7938,2021,2,26,4.0,738,dull,,З,4,4.0,737,dull,,З,4
7939,2021,2,27,-3.0,741,sun,,СЗ,4,-4.0,744,suncl,,СЗ,4
7940,2021,2,28,-2.0,747,dull,,С,2,-3.0,749,sunc,,С,2
7941,2021,3,1,1.0,753,dull,,ЮЗ,2,-1.0,749,dull,,ЮЗ,2
7942,2021,3,2,4.0,741,dull,,СЗ,3,0.0,742,sun,,СЗ,3
7943,2021,3,3,2.0,746,sun,,З,4,0.0,744,dull,,З,4
7944,2021,3,4,3.0,736,dull,,ЮЗ,2,-2.0,736,dull,snow,ЮЗ,2
7945,2021,3,5,-1.0,743,dull,,ЮЗ,3,-8.0,745,sunc,,ЮЗ,3
7946,2021,3,6,-3.0,747,sunc,,СЗ,2,-9.0,746,sunc,,СЗ,2
7947,2021,3,7,-3.0,734,dull,snow,ЮЗ,5,-4.0,731,dull,,ЮЗ,5
7948,2021,3,8,-4.0,737,sunc,,З,4,-8.0,741,dull,,З,4
7949,2021,3,9,-9.0,746,dull,,СЗ,3,-13.0,749,sunc,,СЗ,3
7950,2021,3,10,-14.0,755,sun,,СЗ,3,-17.0,756,sun,,СЗ,3
7951,2021,3,11,-9.0,758,sun,,З,2,-17.0,756,sun,,З,2
7952,2021,3,12,-8.0,754,dull,,Ю,4,-9.0,751,suncl,,Ю,4
7953,2021,3,13,-5.0,748,suncl,snow,Ю,6,-4.0,748,dull,snow,Ю,6
7954,2021,3,14,0.0,746,dull,snow,Ю,5,2.0,746,dull,,Ю,5
7955,2021,3,15,1.0,745,dull,snow,Ю,5,1.0,747,dull,,Ю,5
7956,2021,3,16,4.0,749,dull,,Ю,4,1.0,749,dull,,Ю,4
7957,2021,3,17,-1.0,745,dull,,В,3,-2.0,744,dull,snow,В,3
7958,2021,3,18,0.0,742,dull,snow,ЮЗ,2,-2.0,743,dull,snow,ЮЗ,2
7959,2021,3,19,3.0,745,suncl,,С,3,0.0,746,dull,,С,3
7960,2021,3,20,0.0,746,sun,,З,4,-5.0,745,sun,,З,4
7961,2021,3,21,0.0,739,suncl,,ЮЗ,5,-3.0,737,sun,,ЮЗ,5
7962,2021,3,22,1.0,737,dull,,ЮЗ,3,-1.0,739,dull,,ЮЗ,3
7963,2021,3,23,3.0,743,dull,,С,3,-1.0,746,sun,,С,3
7964,2021,3,24,4.0,750,sun,,СЗ,3,-3.0,750,sun,,СЗ,3
7965,2021,3,25,6.0,749,sun,,З,2,1.0,748,sun,,З,2
7966,2021,3,26,8.0,748,sun,,СЗ,2,3.0,749,sun,,СЗ,2
7967,2021,3,27,8.0,751,suncl,,З,2,3.0,752,dull,,З,2
7968,2021,3,28,6.0,755,dull,,С,4,1.0,756,sunc,,С,4
7969,2021,3,29,7.0,761,sun,,В,2,-1.0,761,sun,,В,2
7970,2021,3,30,5.0,761,sun,,Ю,4,2.0,758,dull,,Ю,4
7971,2021,3,31,2.0,750,dull,rain,ЮЗ,4,2.0,749,dull,,ЮЗ,4
7972,2021,4,1,5.0,744,dull,,Ю,3,5.0,743,dull,,Ю,3
7973,2021,4,2,2.0,738,dull,rain,СЗ,2,1.0,740,dull,,СЗ,2
7974,2021,4,3,5.0,741,suncl,,СЗ,1,-1.0,743,sun,,СЗ,1
7975,2021,4,4,7.0,743,sun,,ЮЗ,3,1.0,743,dull,,ЮЗ,3
7976,2021,4,5,8.0,741,sunc,,Ю,4,4.0,740,sun,,Ю,4
7977,2021,4,6,9.0,740,sun,,Ю,5,6.0,741,sun,,Ю,5
7978,2021,4,7,10.0,740,dull,,Ю,5,6.0,735,dull,rain,Ю,5
7979,2021,4,8,4.0,740,dull,,З,5,1.0,746,sunc,,З,5
7980,2021,4,9,9.0,753,suncl,,З,2,2.0,755,sun,,З,2
7981,2021,4,10,11.0,755,sun,,ЮЗ,2,3.0,755,sun,,ЮЗ,2
7982,2021,4,11,15.0,758,sun,,С,2,8.0,759,sun,,С,2
7983,2021,4,12,16.0,758,sun,,В,3,13.0,757,sun,,В,3
7984,2021,4,13,23.0,755,sun,,Ю,4,18.0,754,sun,,Ю,4
7985,2021,4,14,23.0,750,sun,,ЮВ,4,13.0,749,sun,,ЮВ,4
7986,2021,4,15,23.0,747,sun,,СВ,2,18.0,746,dull,,СВ,2
7987,2021,4,16,18.0,749,sun,,В,3,15.0,749,sun,,В,3
7988,2021,4,17,15.0,749,dull,,В,3,15.0,749,dull,,В,3
7989,2021,4,18,9.0,752,dull,,СВ,2,8.0,751,dull,rain,СВ,2
7990,2021,4,19,7.0,752,dull,rain,СВ,2,6.0,753,dull,,СВ,2
7991,2021,4,20,2.0,750,dull,rain,СВ,2,3.0,746,dull,rain,СВ,2
7992,2021,4,21,6.0,743,dull,,З,2,5.0,746,dull,,З,2
7993,2021,4,22,15.0,749,dull,,Ю,4,10.0,749,sun,,Ю,4
7994,2021,4,23,16.0,747,suncl,,ЮВ,2,10.0,746,sunc,,ЮВ,2
7995,2021,4,24,4.0,740,dull,,З,4,4.0,740,dull,,З,4
7996,2021,4,25,7.0,743,dull,,З,6,4.0,745,sunc,,З,6
7997,2021,4,26,9.0,746,sunc,,З,3,5.0,744,dull,,З,3
7998,2021,4,27,6.0,741,dull,,З,6,4.0,742,dull,,З,6
7999,2021,4,28,9.0,747,dull,,З,3,5.0,749,sun,,З,3
8000,2021,4,29,11.0,751,suncl,,ЮЗ,2,8.0,750,dull,,ЮЗ,2
8001,2021,4,30,17.0,744,sunc,,Ю,7,15.0,742,dull,,Ю,7
8002,2021,5,1,13.0,745,sunc,,СЗ,3,7.0,748,sunc,,СЗ,3
8003,2021,5,2,12.0,749,dull,rain,Ш,0,9.0,747,suncl,,Ш,0
8004,2021,5,3,20.0,737,dull,,ЮЗ,4,14.0,736,suncl,,ЮЗ,4
8005,2021,5,4,9.0,738,dull,,ЮЗ,6,5.0,740,dull,,ЮЗ,6
8006,2021,5,5,15.0,743,dull,,З,4,13.0,743,dull,,З,4
8007,2021,5,6,19.0,742,suncl,,Ю,7,14.0,742,dull,rain,Ю,7
8008,2021,5,7,16.0,746,sunc,,СЗ,2,9.0,747,suncl,,СЗ,2
8009,2021,5,8,15.0,742,dull,,ЮВ,5,10.0,740,dull,rain,ЮВ,5
8010,2021,5,9,6.0,745,dull,rain,СЗ,3,6.0,749,dull,,СЗ,3
8011,2021,5,10,15.0,753,dull,,С,4,12.0,755,dull,,С,4
8012,2021,5,11,24.0,753,sun,,В,2,13.0,756,suncl,,В,2
8013,2021,5,12,20.0,751,dull,,ЮВ,2,13.0,750,dull,,ЮВ,2
8014,2021,5,13,20.0,749,suncl,,ЮЗ,3,10.0,749,suncl,,ЮЗ,3
8015,2021,5,14,24.0,748,sunc,,ЮВ,3,21.0,746,suncl,,ЮВ,3
8016,2021,5,15,22.0,745,sunc,,Ю,4,19.0,745,sun,,Ю,4
8017,2021,5,16,26.0,746,suncl,,ЮЗ,2,17.0,746,sun,,ЮЗ,2
8018,2021,5,17,31.0,744,sunc,,Ю,5,25.0,744,suncl,,Ю,5
8019,2021,5,18,31.0,743,sun,,ЮВ,3,25.0,741,suncl,,ЮВ,3
8020,2021,5,19,25.0,742,suncl,,ЮВ,2,17.0,740,sun,,ЮВ,2
8021,2021,5,20,18.0,740,dull,,ЮВ,3,14.0,740,sunc,,ЮВ,3
8022,2021,5,21,15.0,743,dull,,ЮЗ,3,12.0,744,suncl,,ЮЗ,3
8023,2021,5,22,21.0,749,sun,,СЗ,1,12.0,749,sun,,СЗ,1
8024,2021,5,23,22.0,746,sun,,Ю,3,18.0,746,dull,,Ю,3
8025,2021,5,24,19.0,750,dull,,Ю,3,12.0,750,sunc,,Ю,3
8026,2021,5,25,22.0,752,suncl,,С,2,13.0,752,sun,,С,2
8027,2021,5,26,24.0,752,suncl,,ЮЗ,1,17.0,751,sun,,ЮЗ,1
8028,2021,5,27,24.0,749,dull,,З,3,16.0,749,dull,,З,3
8029,2021,5,28,24.0,746,sun,,З,1,19.0,745,dull,,З,1
8030,2021,5,29,26.0,740,suncl,storm,Ю,3,16.0,741,dull,,Ю,3
8031,2021,5,30,8.0,747,dull,rain,С,2,9.0,749,dull,,С,2
8032,2021,5,31,10.0,750,dull,,С,3,9.0,750,dull,,С,3
8033,2021,6,1,15.0,750,sunc,,С,2,13.0,751,dull,,С,2
8034,2021,6,2,21.0,752,suncl,,СВ,2,14.0,752,sun,,СВ,2
8035,2021,6,3,21.0,752,sun,,С,3,17.0,752,sunc,,С,3
8036,2021,6,4,23.0,751,sun,,СВ,3,18.0,752,dull,,СВ,3
8037,2021,6,5,17.0,749,dull,,В,2,16.0,748,sunc,,В,2
8038,2021,6,6,18.0,746,sunc,,В,1,17.0,745,suncl,,В,1
8039,2021,6,7,16.0,745,dull,storm,СВ,1,18.0,745,dull,,СВ,1
8040,2021,6,8,25.0,743,suncl,,З,1,18.0,744,dull,storm,З,1
8041,2021,6,9,23.0,743,dull,,С,2,15.0,744,dull,storm,С,2
8042,2021,6,10,16.0,744,dull,rain,СВ,1,16.0,744,dull,,СВ,1
8043,2021,6,11,21.0,745,suncl,,З,2,17.0,745,dull,,З,2
8044,2021,6,12,23.0,743,dull,,С,1,16.0,742,dull,rain,С,1
8045,2021,6,13,18.0,743,dull,storm,Ю,1,17.0,744,sun,,Ю,1
8046,2021,6,14,27.0,748,suncl,,ЮЗ,2,20.0,747,sun,,ЮЗ,2
8047,2021,6,15,29.0,745,sunc,,Ш,0,21.0,744,sunc,,Ш,0
8048,2021,6,16,26.0,745,suncl,,С,3,20.0,748,sun,,С,3
8049,2021,6,17,24.0,753,sun,,С,3,20.0,755,sun,,С,3
8050,2021,6,18,26.0,756,sun,,В,1,18.0,756,sun,,В,1
8051,2021,6,19,27.0,755,sun,,ЮЗ,2,19.0,755,sun,,ЮЗ,2
8052,2021,6,20,29.0,753,sun,,Ю,1,21.0,752,sunc,,Ю,1
8053,2021,6,21,31.0,752,sun,,Ю,1,22.0,752,sun,,Ю,1
8054,2021,6,22,32.0,752,sun,,ЮЗ,1,23.0,752,sun,,ЮЗ,1
8055,2021,6,23,33.0,752,sun,,Ю,1,24.0,752,sun,,Ю,1
8056,2021,6,24,33.0,751,sunc,,Ю,1,24.0,750,sun,,Ю,1
8057,2021,6,25,32.0,749,sunc,,З,1,24.0,748,sun,,З,1
8058,2021,6,26,33.0,746,dull,storm,В,1,21.0,746,sunc,,В,1
8059,2021,6,27,33.0,745,sun,,Ю,2,28.0,744,sun,,Ю,2
8060,2021,6,28,24.0,740,suncl,storm,ЮВ,2,21.0,740,dull,,ЮВ,2
8061,2021,6,29,24.0,742,dull,,ЮЗ,3,20.0,742,sun,,ЮЗ,3
8062,2021,6,30,23.0,742,sunc,,ЮЗ,2,18.0,743,dull,,ЮЗ,2
8063,2021,7,1,20.0,742,suncl,,Ш,0,19.0,743,sunc,,Ш,0
8064,2021,7,2,26.0,743,,,З,2,22.0,743,dull,,З,2
8065,2021,7,3,26.0,744,suncl,,С,3,20.0,745,sun,,С,3
8066,2021,7,4,22.0,746,dull,,С,2,19.0,746,sun,,С,2
8067,2021,7,5,25.0,747,dull,,В,2,20.0,748,sunc,,В,2
8068,2021,7,6,27.0,749,sun,,СВ,2,20.0,750,sun,,СВ,2
8069,2021,7,7,28.0,754,sun,,В,1,20.0,754,sun,,В,1
8070,2021,7,8,30.0,755,sun,,З,2,21.0,754,sun,,З,2
8071,2021,7,9,31.0,752,suncl,,С,3,22.0,751,sun,,С,3
8072,2021,7,10,32.0,749,suncl,,С,2,23.0,749,suncl,rain,С,2
8073,2021,7,11,30.0,749,sun,,С,3,22.0,749,sun,,С,3
8074,2021,7,12,30.0,751,sun,,ЮВ,2,21.0,751,sun,,ЮВ,2
8075,2021,7,13,32.0,750,sun,,З,1,22.0,749,sun,,З,1
8076,2021,7,14,34.0,747,suncl,,СЗ,2,26.0,748,sunc,,СЗ,2
8077,2021,7,16,27.0,744,dull,storm,С,3,22.0,744,sun,,С,3
8078,2021,7,17,34.0,744,sunc,,З,2,27.0,743,sunc,,З,2
8079,2021,7,18,31.0,743,sunc,,Ю,1,23.0,743,sunc,,Ю,1
8080,2021,7,19,32.0,741,dull,,З,3,26.0,742,sun,,З,3
8081,2021,7,20,29.0,741,sunc,,СЗ,3,22.0,743,sun,,СЗ,3
8082,2021,7,21,25.0,742,sun,,Ш,0,18.0,741,sunc,,Ш,0
8083,2021,7,22,23.0,743,dull,,С,4,18.0,743,sun,,С,4
8084,2021,7,23,24.0,740,suncl,,З,3,19.0,742,dull,,З,3
8085,2021,7,24,23.0,746,suncl,,СЗ,2,14.0,749,sun,,СЗ,2
8086,2021,7,25,22.0,752,dull,,Ш,0,15.0,752,sunc,,Ш,0
8087,2021,7,26,27.0,753,dull,,С,1,19.0,752,sunc,,С,1
8088,2021,7,27,30.0,751,sunc,,З,1,19.0,749,sun,,З,1
8089,2021,7,28,19.0,749,dull,rain,ЮЗ,2,18.0,746,dull,,ЮЗ,2
8090,2021,7,29,26.0,742,dull,,СЗ,3,20.0,742,sunc,,СЗ,3
8091,2021,7,30,19.0,741,dull,rain,Ю,1,19.0,740,sunc,,Ю,1
8092,2021,7,31,28.0,741,sunc,,ЮЗ,4,20.0,743,sun,,ЮЗ,4
8093,2021,8,1,29.0,745,dull,,Ю,2,25.0,744,sunc,,Ю,2
8094,2021,8,2,33.0,742,suncl,,Ю,4,27.0,740,sun,,Ю,4
8095,2021,8,3,25.0,743,sunc,,СЗ,3,18.0,745,sun,,СЗ,3
8096,2021,8,4,23.0,748,dull,,СЗ,2,17.0,749,sunc,,СЗ,2
8097,2021,8,5,26.0,748,sunc,,ЮВ,1,20.0,747,dull,,ЮВ,1
8098,2021,8,6,29.0,744,suncl,,ЮВ,2,26.0,743,dull,,ЮВ,2
8099,2021,8,7,29.0,745,dull,,Ю,3,25.0,746,dull,,Ю,3
8100,2021,8,8,,,,,,,21.0,749,sunc,,Ш,0
8101,2021,8,9,33.0,749,sunc,,Ю,3,26.0,749,sunc,,Ю,3
8102,2021,8,10,26.0,749,dull,rain,ЮВ,1,23.0,749,dull,,ЮВ,1
8103,2021,8,11,22.0,746,dull,,СВ,3,20.0,745,dull,,СВ,3
8104,2021,8,12,27.0,743,sunc,,З,1,20.0,745,dull,rain,З,1
8105,2021,8,13,23.0,749,dull,,З,3,17.0,751,sunc,,З,3
8106,2021,8,14,26.0,752,sunc,,Ю,1,18.0,751,sunc,,Ю,1
8107,2021,8,15,28.0,748,suncl,,Ю,2,21.0,748,sun,,Ю,2
8108,2021,8,16,29.0,748,dull,,СЗ,1,22.0,748,dull,,СЗ,1
8109,2021,8,17,32.0,748,suncl,,Ю,2,25.0,747,sun,,Ю,2
8110,2021,8,18,26.0,745,dull,storm,Ю,2,22.0,746,sunc,,Ю,2
8111,2021,8,19,28.0,744,suncl,,Ю,1,22.0,744,dull,,Ю,1
8112,2021,8,20,28.0,745,suncl,,СВ,2,24.0,745,dull,,СВ,2
8113,2021,8,21,28.0,744,dull,,Ю,3,19.0,745,dull,storm,Ю,3
8114,2021,8,22,20.0,747,dull,,СЗ,4,14.0,749,sun,,СЗ,4
8115,2021,8,23,22.0,751,suncl,,С,2,13.0,751,suncl,,С,2
8116,2021,8,24,22.0,751,dull,,С,1,12.0,751,sun,,С,1
8117,2021,8,25,17.0,749,dull,,В,1,16.0,749,dull,,В,1
8118,2021,8,26,18.0,749,dull,,ЮВ,3,17.0,749,dull,,ЮВ,3
8119,2021,8,27,24.0,751,dull,,В,3,19.0,751,sunc,,В,3
8120,2021,8,28,22.0,751,sun,,В,2,18.0,751,dull,,В,2
8121,2021,8,29,26.0,749,sunc,,ЮВ,2,21.0,749,sun,,ЮВ,2
8122,2021,8,30,30.0,749,sun,,Ю,3,23.0,748,sun,,Ю,3
8123,2021,8,31,29.0,746,sun,,Ю,3,22.0,743,suncl,,Ю,3
8124,2021,9,1,23.0,737,dull,,ЮЗ,3,16.0,737,suncl,,ЮЗ,3
8125,2021,9,2,17.0,739,sunc,,С,2,12.0,740,dull,,С,2
8126,2021,9,3,14.0,737,dull,,З,4,10.0,735,dull,rain,З,4
8127,2021,9,4,12.0,741,dull,,СЗ,4,8.0,743,suncl,,СЗ,4
8128,2021,9,5,11.0,749,dull,,З,3,5.0,751,sunc,,З,3
8129,2021,9,6,12.0,753,dull,,С,4,6.0,754,sunc,,С,4
8130,2021,9,7,16.0,754,dull,,З,4,11.0,753,sunc,,З,4
8131,2021,9,8,17.0,751,suncl,,З,4,14.0,750,dull,,З,4
8132,2021,9,9,19.0,748,dull,,З,3,16.0,748,sun,,З,3
8133,2021,9,10,20.0,748,suncl,,З,3,16.0,749,dull,,З,3
8134,2021,9,11,20.0,750,dull,,Ю,2,15.0,749,dull,,Ю,2
8135,2021,9,12,24.0,747,sunc,,З,2,15.0,746,dull,,З,2
8136,2021,9,13,25.0,743,sunc,,З,3,17.0,741,sunc,,З,3
8137,2021,9,14,15.0,743,dull,,З,3,10.0,743,sunc,,З,3
8138,2021,9,15,9.0,746,dull,rain,СЗ,3,9.0,746,dull,,СЗ,3
8139,2021,9,16,10.0,750,dull,,СЗ,2,7.0,751,dull,,СЗ,2
8140,2021,9,17,10.0,750,dull,,С,1,5.0,752,sunc,,С,1
8141,2021,9,18,12.0,753,sun,,СВ,2,7.0,754,suncl,,СВ,2
8142,2021,9,19,11.0,751,dull,,В,3,6.0,750,dull,rain,В,3
8143,2021,9,20,7.0,748,dull,rain,В,3,6.0,748,dull,rain,В,3
8144,2021,9,21,8.0,746,dull,rain,В,2,8.0,744,dull,rain,В,2
8145,2021,9,22,9.0,745,dull,,СВ,1,9.0,746,dull,,СВ,1
8146,2021,9,23,11.0,745,dull,,ЮЗ,3,9.0,745,dull,,ЮЗ,3
8147,2021,9,24,11.0,741,dull,,Ю,3,8.0,741,sun,,Ю,3
8148,2021,9,25,12.0,741,dull,,ЮЗ,2,10.0,740,dull,rain,ЮЗ,2
8149,2021,9,26,11.0,740,dull,rain,СЗ,3,10.0,743,dull,,СЗ,3
8150,2021,9,27,10.0,750,dull,,С,2,9.0,752,dull,rain,С,2
8151,2021,9,28,8.0,758,dull,,СВ,1,5.0,760,sun,,СВ,1
8152,2021,9,29,12.0,761,sun,,С,2,6.0,761,sunc,,С,2
8153,2021,9,30,5.0,762,dull,,С,1,5.0,762,dull,,С,1
8154,2021,10,1,7.0,763,dull,,СЗ,1,6.0,762,dull,,СЗ,1
8155,2021,10,2,5.0,762,dull,,Ш,0,2.0,762,suncl,,Ш,0
8156,2021,10,3,10.0,762,suncl,,В,1,2.0,762,sun,,В,1
8157,2021,10,4,10.0,763,suncl,,В,1,7.0,764,dull,rain,В,1
8158,2021,10,5,12.0,767,suncl,,ЮВ,3,2.0,767,sun,,ЮВ,3
8159,2021,10,6,12.0,769,sunc,,ЮВ,2,3.0,768,sun,,ЮВ,2
8160,2021,10,7,6.0,767,sun,,Ш,0,2.0,767,sun,,Ш,0
8161,2021,10,8,13.0,767,sun,,С,1,2.0,766,sun,,С,1
8162,2021,10,9,13.0,763,sun,,З,2,2.0,762,sun,,З,2
8163,2021,10,10,14.0,761,sun,,З,2,4.0,760,sun,,З,2
8164,2021,10,11,14.0,756,sun,,ЮЗ,1,4.0,754,sun,,ЮЗ,1
8165,2021,10,12,14.0,750,sun,,Ю,3,10.0,749,dull,,Ю,3
8166,2021,10,13,12.0,748,dull,,ЮВ,3,13.0,748,dull,,ЮВ,3
8167,2021,10,14,6.0,744,dull,,ЮВ,3,7.0,741,dull,rain,ЮВ,3
8168,2021,10,15,9.0,749,dull,,З,3,4.0,750,sun,,З,3
8169,2021,10,16,13.0,748,sunc,,ЮЗ,6,7.0,747,sun,,ЮЗ,6
8170,2021,10,17,12.0,746,sun,,ЮЗ,3,4.0,746,sun,,ЮЗ,3
8171,2021,10,18,6.0,743,suncl,,З,2,2.0,744,sunc,,З,2
8172,2021,10,19,4.0,747,dull,,СЗ,4,2.0,748,dull,,СЗ,4
8173,2021,10,20,4.0,752,sunc,,ЮЗ,3,3.0,747,dull,rain,ЮЗ,3
8174,2021,10,21,13.0,737,sunc,,ЮЗ,5,,,,,,
8175,2021,10,24,5.0,746,dull,rain,З,4,0.0,751,sunc,,З,4
8176,2021,10,25,3.0,758,dull,,СЗ,2,-2.0,758,suncl,,СЗ,2
8177,2021,10,26,7.0,753,sun,,ЮЗ,5,4.0,752,sun,,ЮЗ,5
8178,2021,10,27,9.0,747,sunc,,ЮЗ,4,5.0,748,sunc,,ЮЗ,4
8179,2021,10,28,8.0,745,dull,,З,3,7.0,752,dull,,З,3
8180,2021,10,29,8.0,756,dull,,ЮЗ,4,9.0,755,dull,,ЮЗ,4
8181,2021,10,30,14.0,756,sun,,З,4,8.0,756,dull,,З,4
8182,2021,10,31,10.0,755,sun,,ЮЗ,4,4.0,755,sun,,ЮЗ,4
8183,2021,11,1,11.0,753,sun,,ЮЗ,2,4.0,753,sun,,ЮЗ,2
8184,2021,11,2,9.0,752,sun,,В,2,3.0,752,sun,,В,2
8185,2021,11,3,7.0,752,dull,,ЮВ,4,8.0,752,dull,,ЮВ,4
8186,2021,11,4,11.0,755,sun,,Ю,3,8.0,756,dull,,Ю,3
8187,2021,11,5,10.0,752,dull,,Ю,4,11.0,749,dull,rain,Ю,4
8188,2021,11,6,8.0,746,dull,,З,3,7.0,746,dull,,З,3
8189,2021,11,7,7.0,747,sunc,,ЮЗ,3,7.0,746,dull,,ЮЗ,3
8190,2021,11,8,6.0,739,dull,rain,ЮЗ,4,6.0,739,dull,,ЮЗ,4
8191,2021,11,9,1.0,748,dull,,С,4,-2.0,753,suncl,,С,4
8192,2021,11,10,0.0,761,sun,,З,2,-4.0,760,sun,,З,2
8193,2021,11,11,3.0,751,dull,,ЮЗ,4,2.0,750,dull,,ЮЗ,4
8194,2021,11,12,2.0,740,dull,,З,3,4.0,741,sunc,,З,3
8195,2021,11,13,5.0,752,dull,,СЗ,3,3.0,755,dull,,СЗ,3
8196,2021,11,14,2.0,757,dull,,Ю,1,0.0,755,dull,snow,Ю,1
8197,2021,11,15,0.0,761,dull,,С,3,-1.0,764,dull,,С,3
8198,2021,11,16,1.0,758,sun,,З,3,-4.0,755,sun,,З,3
8199,2021,11,17,-2.0,754,dull,,З,2,-2.0,754,dull,,З,2
